Customer_ID,Customer_Name,Email,Product,Quantity,Price_Per_Item,Total_Price,Purchase_Date,Season
878,Michele Clark,hgeorge@park.info,Umbrella,1,2200,2200,2025-06-02,Monsoon
879,Mark Gomez,jenningstracey@garcia.com,Shorts,2,1808,3616,2024-07-10,Summer
880,Ryan Allen,michelle11@webb-washington.com,T-Shirt,4,1107,4428,2024-05-28,Spring
881,Eric Green,rebecca70@yahoo.com,Sandals,4,3259,13036,2024-07-23,Summer
882,Teresa Peters,brownleslie@brooks.com,Jeans,1,4560,4560,2024-03-15,Spring
883,James Nelson,blackalex@rice-velez.biz,Shorts,4,4934,19736,2023-08-23,Summer
884,David Oconnor,hamiltonamanda@hotmail.com,Scarf,2,1435,2870,2024-12-28,Winter
885,April Smith,scottbill@williams-pratt.com,Jeans,1,3920,3920,2024-03-13,Spring
886,William Hess,mary94@hotmail.com,Shorts,5,1297,6485,2024-07-25,Summer
887,Roger George,icordova@yahoo.com,Umbrella,4,1032,4128,2023-07-04,Monsoon
888,Gregory Larsen,willischarles@shah-howell.com,Sweater,4,3889,15556,2023-01-27,Winter
889,Heather Floyd,blackallen@hotmail.com,Tank Top,2,3822,7644,2025-08-13,Summer
890,Joel White,codyjackson@yahoo.com,Waterproof Shoes,3,4627,13881,2024-08-22,Monsoon
891,George Case,ecarr@mckay.com,Scarf,2,517,1034,2024-02-19,Winter
892,April Patel MD,villanuevabeverly@smith-washington.info,Blazer,1,735,735,2023-09-26,Autumn
893,Jerry Bell,cmorales@yahoo.com,Raincoat,2,549,1098,2024-07-01,Monsoon
894,Stephen Rose,anthonygarcia@hotmail.com,Loafers,2,3666,7332,2023-10-28,Autumn
895,Garrett Hernandez,bnorton@yahoo.com,Cardigan,1,2317,2317,2023-11-22,Autumn
896,Brandi Richards,aburch@wood-mathis.com,Jacket,5,2136,10680,2023-02-28,Winter
897,Mary Anderson,erikabutler@hotmail.com,Scarf,3,2384,7152,2024-01-22,Winter
898,Sarah Massey,jason95@davis.info,Jacket,2,1120,2240,2024-12-05,Winter
899,Michael Roberts,lisadelacruz@watkins.com,Raincoat,5,3878,19390,2025-07-15,Monsoon
900,Tonya Andrews,ndiaz@santos.com,Jacket,5,3492,17460,2023-01-03,Winter
901,Jessica Frye,eugene10@rodriguez.com,Sweater,2,1821,3642,2024-02-28,Winter
902,Nicholas Barrett,dana76@smith-williamson.com,Scarf,1,1035,1035,2023-12-13,Winter
903,Carolyn Smith,cbecker@murphy-bruce.com,Waterproof Shoes,5,711,3555,2023-06-15,Monsoon
904,Mary Mendoza,daniel58@evans-parrish.com,Raincoat,4,2777,11108,2024-08-19,Monsoon
905,Kimberly Sandoval,owensraymond@gmail.com,Boots,2,4141,8282,2024-02-28,Winter
906,Rachel Cohen,dmooney@yahoo.com,Jacket,2,615,1230,2023-01-28,Winter
907,Amanda Stone,rebeccaflores@hotmail.com,Sunglasses,5,4229,21145,2023-06-01,Summer
908,Diane Green,lewiswendy@harding.com,Scarf,5,4677,23385,2024-12-06,Winter
909,Roberto Green,millerjenna@calhoun.com,Sweater,3,3542,10626,2023-12-15,Winter
910,Mary Snyder,karenesparza@hotmail.com,Scarf,2,1490,2980,2024-02-15,Winter
911,Alejandro Buchanan,tamara11@watts-mcdonald.net,Umbrella,4,1599,6396,2023-09-02,Monsoon
912,Danielle Mcgee,jenningskevin@turner.org,Light Jacket,1,4025,4025,2024-03-26,Spring
913,Katherine Gray,charlessmith@hotmail.com,Blazer,1,729,729,2023-11-18,Autumn
914,Mary Boyd,bsellers@yahoo.com,Blazer,4,4340,17360,2024-10-06,Autumn
915,Christopher Vasquez,patricia60@peck.com,Scarf,4,1146,4584,2023-12-12,Winter
916,Monique Richards,cdunn@johnson.com,Raincoat,1,2266,2266,2024-09-05,Monsoon
917,Jonathan Cox,anna17@garcia-velasquez.com,Raincoat,5,4077,20385,2024-09-28,Monsoon
918,Michael Bird,wrightmelissa@gmail.com,Raincoat,3,3772,11316,2023-06-22,Monsoon
919,Sonia Hensley MD,kennethharris@hotmail.com,Boots,4,4596,18384,2023-12-28,Winter
920,Lisa Richards,fhughes@hotmail.com,Cardigan,1,4630,4630,2024-11-27,Autumn
921,Renee Mccarty,beltranalicia@gmail.com,Shorts,1,4020,4020,2023-08-20,Summer
922,Sarah Roberts,cjordan@york.net,Scarf,1,2346,2346,2023-12-14,Winter
923,Joshua Franco,mooreanthony@king.com,Sweater,1,4742,4742,2024-02-16,Winter
924,Daniel Baker,braydavid@yahoo.com,Full-Sleeve Shirt,1,3415,3415,2023-09-28,Autumn
925,Victoria Morales,autumn28@yahoo.com,Blazer,5,4930,24650,2023-10-21,Autumn
926,Jeff Rodriguez,duransarah@love.biz,Full-Sleeve Shirt,1,1771,1771,2024-10-04,Autumn
927,Rodney Carpenter,yrodriguez@yahoo.com,Loafers,1,3396,3396,2024-10-28,Autumn
928,Kristopher Logan,marie76@yahoo.com,Jacket,5,614,3070,2024-01-28,Winter
929,James Romero,stewarttracy@hotmail.com,Umbrella,5,1328,6640,2024-07-02,Monsoon
930,Anthony Morris,rpatton@gmail.com,Blazer,5,2809,14045,2024-10-19,Autumn
931,Samantha Neal,hayesscott@yahoo.com,Cardigan,3,3395,10185,2023-11-05,Autumn
932,Terri Griffin,fmoore@ellison-pollard.biz,Sneakers,5,1859,9295,2024-05-19,Spring
933,Antonio Cameron,bennetthenry@hawkins-colon.org,Waterproof Shoes,2,2298,4596,2024-06-04,Monsoon
934,Jonathan Gonzalez,kelsey04@hotmail.com,Sweater,5,4712,23560,2023-12-03,Winter
935,Daniel Garcia,laura08@martinez-wolfe.org,Jacket,5,1491,7455,2023-12-17,Winter
936,Lisa Phillips,nharrison@campbell-snyder.com,Sneakers,4,4731,18924,2024-04-21,Spring
937,Megan Scott,ramirezconnie@hamilton-foster.net,Tank Top,3,4905,14715,2024-08-05,Summer
938,Richard Dawson,thomasperez@garner-stevens.org,Scarf,1,2078,2078,2024-02-13,Winter
939,Adam Boyer,gonzalezdebra@yahoo.com,Loafers,3,2418,7254,2024-09-17,Autumn
940,Benjamin Freeman,xmcdonald@thompson.org,Shorts,2,1692,3384,2023-08-26,Summer
941,Jennifer Graham,robert88@hotmail.com,Raincoat,4,2477,9908,2024-08-28,Monsoon
942,Sharon Williams,sabrina33@williams.com,Sunglasses,4,4841,19364,2024-07-02,Summer
943,Christopher Cruz,peter15@yahoo.com,Tank Top,4,2020,8080,2023-07-20,Summer
944,Morgan Bailey,hernandezmichelle@reynolds.com,Sneakers,3,2512,7536,2024-05-11,Spring
945,Jackie Gray,halltimothy@donovan.com,Jacket,1,2078,2078,2023-02-28,Winter
946,Jose Love,anna01@hotmail.com,Shorts,4,4384,17536,2023-07-09,Summer
947,Stephanie Nielsen,vazquezvictor@hotmail.com,Sweater,2,4480,8960,2023-12-19,Winter
948,Donna Mitchell,laura97@hotmail.com,Scarf,3,1153,3459,2023-02-21,Winter
949,Gabriel Guzman,knappjoshua@gmail.com,Shorts,3,4067,12201,2024-06-19,Summer
950,Sarah Acosta,mmiller@armstrong.com,Umbrella,5,2146,10730,2024-07-12,Monsoon
951,Samantha Rodriguez,kennethwilliams@gmail.com,Tank Top,1,668,668,2024-06-16,Summer
952,Steven Hall,daviddavis@gmail.com,Cardigan,4,3770,15080,2024-09-08,Autumn
953,Kathy Shelton,emily53@cantrell-walton.org,Light Jacket,5,3686,18430,2024-04-14,Spring
954,Stephen Johnson,rachelhenderson@lewis-carter.com,Cardigan,2,3065,6130,2023-10-28,Autumn
955,Edgar Jennings,bethroberts@hotmail.com,Umbrella,5,4254,21270,2023-08-21,Monsoon
956,Raymond Hill,brentknight@wall.com,Sneakers,4,2833,11332,2023-05-21,Spring
957,Lori Salazar,rhodesjean@hotmail.com,Sweater,4,4977,19908,2024-02-22,Winter
958,Brandon Torres,marie18@williams.com,Blazer,3,2553,7659,2024-11-28,Autumn
959,Michelle Houston,anthony46@higgins-andersen.com,Boots,4,1615,6460,2023-02-03,Winter
960,Cynthia Lewis,batesdeanna@gmail.com,Blazer,5,1809,9045,2024-09-13,Autumn
961,Jenna Harrell,monica15@hotmail.com,Loafers,5,1734,8670,2024-09-15,Autumn
962,Pamela White,wilsonhannah@todd.org,Jeans,2,3641,7282,2024-04-12,Spring
963,Allison Jones,woodwardstephanie@yahoo.com,Light Jacket,5,1989,9945,2023-04-14,Spring
964,Veronica Gonzalez,stephanie30@preston.com,Full-Sleeve Shirt,4,1912,7648,2024-10-17,Autumn
965,Marc Allen,brian83@williams-olson.com,Sandals,5,4024,20120,2023-06-02,Summer
966,Jennifer Adams,jhooper@yahoo.com,Light Jacket,4,1714,6856,2024-05-21,Spring
967,Lucas Gonzales,tamara75@cline.net,Tank Top,2,3683,7366,2024-08-28,Summer
968,Lawrence Day,chavezwilliam@brown.net,Jeans,1,4390,4390,2024-03-07,Spring
969,Sheryl Casey,kevin18@clark.com,Umbrella,1,2284,2284,2023-07-09,Monsoon
970,Theresa Mays,webbjeremy@hotmail.com,Sneakers,5,4948,24740,2024-04-10,Spring
971,Gerald Fox,flane@hughes.org,Sweater,3,4066,12198,2024-02-20,Winter
972,Ann Hall,sarah99@yahoo.com,Waterproof Shoes,3,1097,3291,2023-07-15,Monsoon
973,Joshua Wallace,nathaniel21@hotmail.com,T-Shirt,1,2752,2752,2024-05-10,Spring
974,Jacob Gonzales,norrisvictor@hotmail.com,Umbrella,2,1913,3826,2023-08-12,Monsoon
975,David Walker,maurice01@hotmail.com,Scarf,3,2773,8319,2024-12-04,Winter
976,Anthony Macdonald,danielanderson@gmail.com,Raincoat,5,2084,10420,2023-07-02,Monsoon
977,Mark Hartman,bmiller@hotmail.com,Scarf,3,3814,11442,2024-02-02,Winter
978,Samantha Jones,lroman@yahoo.com,Sneakers,3,1700,5100,2024-05-23,Spring
979,Barbara Wilson,ericawheeler@gmail.com,T-Shirt,3,4011,12033,2024-05-15,Spring
980,Pamela Thompson,colemanjoy@maldonado.com,Boots,1,3808,3808,2024-01-10,Winter
981,Chase Drake,donna42@gmail.com,Tank Top,3,3682,11046,2023-06-17,Summer
982,Savannah Webb,christinarivera@knapp-harris.com,Waterproof Shoes,4,4104,16416,2023-06-24,Monsoon
983,Katrina Gilbert,jonathonmccarthy@jackson.com,Light Jacket,5,3426,17130,2024-03-22,Spring
984,Rebecca Hill,adam38@evans.com,Sweater,5,2522,12610,2023-12-03,Winter
985,Matthew Larson,cunninghamsean@yahoo.com,T-Shirt,4,1763,7052,2024-05-01,Spring
986,Jeffery Ballard,steven06@boyd.com,Sweater,1,3889,3889,2023-01-21,Winter
987,Erika Mcgee,webbmaria@hotmail.com,T-Shirt,2,4380,8760,2024-04-11,Spring
988,Courtney Gilbert,tyler88@hotmail.com,Waterproof Shoes,1,4571,4571,2024-09-15,Monsoon
989,Jessica Palmer,milleradam@hotmail.com,Sneakers,2,654,1308,2024-03-25,Spring
990,Peter Turner,joshua65@rowland.com,Blazer,3,859,2577,2023-10-03,Autumn
991,Susan Hernandez DDS,kmyers@hotmail.com,T-Shirt,3,796,2388,2024-03-14,Spring
992,Kristin Harris,charles49@yahoo.com,Umbrella,5,4257,21285,2024-09-12,Monsoon
993,Christina Fields,patricia21@gmail.com,Sweater,4,839,3356,2024-02-17,Winter
994,Willie Reid,tonya71@yahoo.com,Raincoat,4,3502,14008,2023-08-03,Monsoon
995,Susan Li,jilljohnson@yahoo.com,Jeans,3,3377,10131,2024-05-04,Spring
996,Kevin Martinez,dpeterson@green-snyder.com,Cardigan,4,2372,9488,2024-10-25,Autumn
997,Ann Taylor,johnny49@klein.com,Loafers,5,3845,19225,2023-09-13,Autumn
998,Phyllis Malone,saraortiz@hotmail.com,Blazer,3,2478,7434,2023-10-28,Autumn
999,Brandy Sandoval,wmorris@yahoo.com,Sweater,3,1270,3810,2024-01-25,Winter
1000,Stacy Nelson,dennisjohnston@yahoo.com,Tank Top,4,2762,11048,2024-08-14,Summer
1001,Shawn Howard,brogers@gmail.com,Waterproof Shoes,4,4913,19652,2024-06-10,Monsoon
1002,Kathryn Huang,robert38@yahoo.com,Sunglasses,5,2322,11610,2023-06-22,Summer
1003,Regina Turner,nicole01@velazquez-campos.com,Raincoat,2,4771,9542,2024-08-12,Monsoon
1004,Jordan Bright,wallsnicole@rios.com,Sunglasses,3,2875,8625,2023-07-15,Summer
1005,Mark Avila,hickscraig@jefferson-perkins.com,Tank Top,1,3329,3329,2023-07-28,Summer
1006,Shannon Banks,emilybush@patterson-shannon.biz,Jeans,1,2925,2925,2024-03-12,Spring
1007,Gary Mills,adamsrhonda@gmail.com,Loafers,3,2789,8367,2024-10-25,Autumn
1008,Annette Payne,awood@welch.biz,Boots,3,2308,6924,2025-12-12,Winter
1009,Crystal Hill,bellsandra@yahoo.com,Jeans,5,1270,6350,2024-03-28,Spring
1010,Jerome Smith,lucas72@andrade.com,Sunglasses,2,3792,7584,2023-08-15,Summer
1011,Linda Parker,rwhite@wilson-krause.net,Sunglasses,5,3106,15530,2024-07-19,Summer
1012,Brianna Wood,erica95@thomas.com,Cardigan,3,3928,11784,2023-11-21,Autumn
1013,Amanda Pena,robin78@gmail.com,Shorts,2,2904,5808,2024-06-08,Summer
1014,John Webster,vwilliams@robinson.com,Shorts,5,1973,9865,2023-08-22,Summer
1015,Jessica Holmes,david33@gilmore-boyd.net,Loafers,2,1311,2622,2024-09-01,Autumn
1016,Curtis Fernandez,dreyes@gmail.com,Full-Sleeve Shirt,3,1505,4515,2024-09-21,Autumn
1017,Kathryn Franklin,haleyjose@sanders.com,Full-Sleeve Shirt,2,4246,8492,2024-10-15,Autumn
1018,Anthony Carr,stephaniejohnson@woods.com,Tank Top,4,4804,19216,2024-08-03,Summer
1019,Mark Reyes,wilsonpaul@yahoo.com,T-Shirt,3,4660,13980,2025-04-18,Spring
1020,John Woodward,greenmonica@hutchinson.com,Jacket,4,2578,10312,2024-02-02,Winter
1021,Brittany Johnson,williamsbenjamin@gmail.com,Cardigan,5,2397,11985,2024-10-28,Autumn
1022,Garrett King,tyler87@parker.biz,Raincoat,4,3836,15344,2024-09-21,Monsoon
1023,Joshua Cole,johnvasquez@tucker-rojas.com,Sneakers,5,2067,10335,2023-03-10,Spring
1024,Laura Wyatt,leonardmorales@hudson.com,Jeans,1,948,948,2024-03-10,Spring
1025,Martin Anderson,barronamy@yahoo.com,Light Jacket,2,696,1392,2024-04-15,Spring
1026,Tara Scott,ryanking@yahoo.com,Light Jacket,1,4916,4916,2024-05-28,Spring
1027,Mark Hill,hartjulie@valencia.info,Scarf,4,1340,5360,2024-01-26,Winter
1028,Heather Arnold,tracyfuller@hotmail.com,Sunglasses,1,2283,2283,2024-07-28,Summer
1029,Phillip Cole,amyers@hotmail.com,Tank Top,1,2751,2751,2023-07-15,Summer
1030,Jennifer Morgan,james12@lynch.com,Sunglasses,3,4039,12117,2025-07-28,Summer
1031,Gerald Cole,charles11@johnson-whitaker.com,Blazer,5,3817,19085,2023-11-19,Autumn
1032,Jose Smith,rmullins@hotmail.com,Waterproof Shoes,1,4818,4818,2024-06-20,Monsoon
1033,Wendy Harris,davidcole@vaughn-mccann.com,Umbrella,2,3082,6164,2024-09-12,Monsoon
1034,Shane Davis,shirley13@harris.org,Scarf,1,4019,4019,2025-01-13,Winter
1035,Brian York,david87@yahoo.com,Raincoat,4,1326,5304,2024-09-16,Monsoon
1036,Mr. Andrew Martin,janegarcia@moreno-myers.org,Sunglasses,2,978,1956,2024-08-28,Summer
1037,Mr. Daniel Stewart,grahamcarrie@davis.info,Jacket,1,1084,1084,2023-12-28,Winter
1038,Eric Lee,dillonbrandi@hunt-sutton.org,Tank Top,1,1274,1274,2024-06-21,Summer
1039,Daniel Holland PhD,brownkelsey@taylor.com,Sunglasses,4,651,2604,2023-06-12,Summer
1040,Robert Ferguson,kathleen59@yahoo.com,Jacket,1,2285,2285,2023-12-04,Winter
1041,Janet Davis,ymcneil@phillips.com,Scarf,3,3969,11907,2024-01-05,Winter
1042,Eric Chen,amandaroman@hotmail.com,Sneakers,2,3965,7930,2024-04-15,Spring
1043,William Reid,trevormacdonald@yahoo.com,Full-Sleeve Shirt,2,3623,7246,2024-11-12,Autumn
1044,Ashley King,erin25@yahoo.com,Sandals,4,3720,14880,2023-07-02,Summer
1045,Wendy Barry,debbiethompson@schmidt.com,Sandals,1,2319,2319,2024-06-18,Summer
1046,Jonathan Mccarthy,ufleming@hotmail.com,Jacket,5,3492,17460,2024-12-28,Winter
1047,Heather Jones,rhernandez@yahoo.com,Sneakers,5,1140,5700,2023-03-08,Spring
1048,Stacy Hammond,benjaminjones@hotmail.com,Blazer,1,955,955,2024-10-10,Autumn
1049,Annette Rodriguez,istewart@yahoo.com,Sunglasses,4,2245,8980,2023-06-24,Summer
1050,Joseph Moore,csanchez@johnson-hernandez.com,Sneakers,2,904,1808,2024-03-24,Spring
1051,Selena Hood,carteradam@arnold-wagner.com,Cardigan,3,4463,13389,2023-09-20,Autumn
1052,Jade Carr,laceywilson@gmail.com,Sneakers,3,2157,6471,2023-05-04,Spring
1053,Jennifer Vang,pamelarice@myers.com,Light Jacket,5,2697,13485,2024-04-28,Spring
1054,Travis Hanson,mcclaincraig@hutchinson.biz,Sweater,3,1874,5622,2024-12-13,Winter
1055,Tanner Singleton,xstanton@hotmail.com,Umbrella,2,747,1494,2024-08-06,Monsoon
1056,William Rogers,zgreen@yahoo.com,Light Jacket,2,3549,7098,2024-05-12,Spring
1057,Sandra Young,jeff97@yahoo.com,Umbrella,5,4670,23350,2025-07-20,Monsoon
1058,Alan Hall,herbert66@martinez.com,T-Shirt,1,3506,3506,2023-03-10,Spring
1059,Christopher Nichols,kelseybennett@gmail.com,Blazer,1,2379,2379,2025-09-12,Autumn
1060,Andrew Thomas,gonzalezmarcus@short.net,Loafers,2,2122,4244,2024-11-05,Autumn
1061,Allison Chapman,jkirk@hotmail.com,Umbrella,3,1921,5763,2024-09-21,Monsoon
1062,Megan Burns,katie73@turner.com,Waterproof Shoes,5,3081,15405,2024-08-18,Monsoon
1063,Kevin Sheppard,rickpollard@brewer-stevens.com,Raincoat,1,4491,4491,2023-07-04,Monsoon
1064,Leslie Stone,millerpatrick@gmail.com,Scarf,3,3499,10497,2025-01-16,Winter
1065,Carl Baker,ramirezsamantha@hotmail.com,Sweater,3,1543,4629,2024-01-20,Winter
1066,Todd Williams,kayla27@gmail.com,Shorts,5,2665,13325,2023-08-28,Summer
1067,Luis Arias,gcunningham@yahoo.com,Sweater,1,2342,2342,2024-01-04,Winter
1068,Christopher Thompson,mary06@kelly.net,Light Jacket,4,2406,9624,2023-05-20,Spring
1069,Eric Fox,harmonjennifer@boyer.com,Blazer,3,1122,3366,2023-11-07,Autumn
1070,Brandy Moody,johnsonrebecca@ware.com,Boots,2,4534,9068,2025-12-11,Winter
1071,Jennifer Moss,quinnjay@galloway-myers.info,Light Jacket,2,2767,5534,2024-05-23,Spring
1072,Jessica Johnson,monica71@sanchez-coleman.net,Sunglasses,5,3038,15190,2024-07-16,Summer
1073,Monica Henry,brianpierce@smith-downs.org,Jacket,3,797,2391,2023-01-13,Winter
1074,Diana Harris,troy10@hotmail.com,Umbrella,4,3321,13284,2023-06-11,Monsoon
1075,Christine Wu,thomas89@gmail.com,Light Jacket,5,4442,22210,2024-05-03,Spring
1076,John Mack,corylam@fernandez.com,Shorts,4,638,2552,2024-07-06,Summer
1077,Rebecca Lester,rramirez@gmail.com,Umbrella,5,4169,20845,2024-06-22,Monsoon
1078,Mary Smith,tinastevens@smith-singleton.org,Sunglasses,5,4616,23080,2024-07-28,Summer
1079,Ashley Sanchez,johnstonjamie@guerrero-thomas.com,Sneakers,2,2320,4640,2024-04-16,Spring
1080,Dr. Brian Williams,emontgomery@johnson.com,Shorts,5,3017,15085,2024-06-25,Summer
1081,Todd Gonzales,brandy09@gmail.com,Light Jacket,2,1529,3058,2024-04-25,Spring
1082,Angelica Marquez,zdowns@blake-rodriguez.biz,Loafers,1,3758,3758,2025-11-12,Autumn
1083,Ashley Schneider,susanyoung@gmail.com,Blazer,5,2755,13775,2024-09-06,Autumn
1084,Dennis Martinez,stephen64@yahoo.com,Waterproof Shoes,5,1963,9815,2023-08-05,Monsoon
1085,Jon Williams,hking@gmail.com,Umbrella,5,4223,21115,2023-09-08,Monsoon
1086,David Gilbert,pmiller@baker.com,Sunglasses,2,956,1912,2024-06-08,Summer
1087,Adam Garcia,vvaughn@yahoo.com,Sneakers,3,2650,7950,2023-05-10,Spring
1088,Susan Bonilla,paigealvarez@gmail.com,Jeans,2,4061,8122,2023-04-14,Spring
1089,Rebecca Wilson,mdavis@schwartz.com,Loafers,2,4892,9784,2023-11-26,Autumn
1090,Natalie Smith,kimberlyolson@stewart.com,Sweater,5,2404,12020,2023-02-05,Winter
1091,Joe Perez,wmelendez@yahoo.com,Sweater,3,4758,14274,2023-01-23,Winter
1092,Robert Smith,zbray@wilson.biz,Jeans,4,3437,13748,2025-05-28,Spring
1093,Valerie Johnson,gwatkins@thompson.com,Waterproof Shoes,2,4982,9964,2023-08-09,Monsoon
1094,Yvonne Nixon,andrearichards@yahoo.com,Scarf,5,1848,9240,2023-01-06,Winter
1095,Stacie Cox,james44@reed.com,Loafers,2,4438,8876,2023-10-28,Autumn
1096,Cassandra Nguyen,ryanteresa@gmail.com,Umbrella,2,3425,6850,2024-06-13,Monsoon
1097,Joseph Castillo,gregorymary@taylor-manning.com,T-Shirt,2,1400,2800,2024-03-08,Spring
1098,Sarah Griffin,scott52@garcia-wilson.org,Waterproof Shoes,2,4430,8860,2023-08-12,Monsoon
1099,Christina Johnson,hlowery@garcia.info,Umbrella,4,4799,19196,2023-08-07,Monsoon
1100,Misty Bruce,michaeljohnson@yahoo.com,Boots,5,3001,15005,2023-01-09,Winter
1101,Brian Lopez,mayojulie@perez.com,Waterproof Shoes,2,3442,6884,2023-09-19,Monsoon
1102,Ryan Williamson,madelinemorris@frost-lopez.biz,Light Jacket,2,2597,5194,2024-04-28,Spring
1103,Laura Webb,mcdowellkristi@jackson.com,Cardigan,5,1146,5730,2024-09-09,Autumn
1104,Lori Harmon,baileymichael@hotmail.com,Sandals,5,1936,9680,2024-08-04,Summer
1105,Timothy Armstrong,katherine57@kerr-walter.com,Loafers,3,3520,10560,2024-11-20,Autumn
1106,David Hurst,dicksonrodney@richards.biz,Scarf,5,845,4225,2023-01-08,Winter
1107,Christopher Carroll,amandasmith@williams.net,Tank Top,5,4551,22755,2023-06-10,Summer
1108,Tracy Sullivan,brandonbenitez@franklin.info,Loafers,1,1728,1728,2023-11-21,Autumn
1109,Craig Cunningham,hansensteven@carlson.com,Sneakers,4,2781,11124,2024-05-09,Spring
1110,Erin Robles,rmarks@harrison.com,Jacket,4,4659,18636,2023-02-20,Winter
1111,Kayla Kelley,joseph67@farrell-robertson.com,Sneakers,2,657,1314,2024-04-12,Spring
1112,Marcia Sanchez,warnerangela@rodriguez-benson.info,Umbrella,2,3454,6908,2024-09-01,Monsoon
1113,Jaime Garcia,hryan@arnold.com,Boots,1,3229,3229,2023-12-05,Winter
1114,Paul Rogers,kimberlysullivan@perry-donovan.biz,Jacket,4,1134,4536,2023-01-04,Winter
1115,Michael Ramirez,youngbenjamin@hotmail.com,Jacket,3,1427,4281,2024-01-08,Winter
1116,Angel Marshall,russellronnie@gmail.com,Blazer,4,4503,18012,2023-11-20,Autumn
1117,Aaron Moore,ekennedy@cross.biz,Waterproof Shoes,1,3381,3381,2024-08-02,Monsoon
1118,Catherine Pierce,marcus03@hotmail.com,Umbrella,3,3912,11736,2023-07-09,Monsoon
1119,Melissa Werner,kimberlypatel@green.com,Umbrella,3,2379,7137,2023-07-16,Monsoon
1120,Tammy Reed,robert95@middleton.com,Umbrella,2,4061,8122,2024-09-28,Monsoon
1121,David Martinez,allison63@hotmail.com,Shorts,2,3492,6984,2023-06-13,Summer
1122,Mary Taylor,nhardy@hotmail.com,Umbrella,2,2924,5848,2024-09-28,Monsoon
1123,Mary Munoz,wrightrhonda@hotmail.com,Light Jacket,3,633,1899,2024-04-01,Spring
1124,Kristina Lee,carol81@parrish.net,Jacket,2,2368,4736,2024-02-22,Winter
1125,Rebekah Jones,sanchezleslie@cantu.com,Scarf,5,3299,16495,2023-12-25,Winter
1126,John Miller,rodriguezdavid@salinas-jordan.com,Umbrella,5,2339,11695,2023-07-22,Monsoon
1127,Keith Clark,alisonstone@atkins.biz,Shorts,1,4835,4835,2025-06-10,Summer
1128,Patrick White,lphillips@hotmail.com,Sunglasses,5,4769,23845,2024-06-13,Summer
1129,Matthew Scott,matthewlester@wood.com,Umbrella,4,2786,11144,2024-08-19,Monsoon
1130,Robert Bailey,douglas61@yahoo.com,Waterproof Shoes,3,2436,7308,2023-06-24,Monsoon
1131,Joseph Sanchez,angelica31@stewart.com,Tank Top,1,1635,1635,2024-07-16,Summer
1132,Ronald Butler,brian97@gmail.com,Full-Sleeve Shirt,5,2287,11435,2023-10-28,Autumn
1133,Mrs. Casey Fletcher,juliekline@wiggins.com,Waterproof Shoes,3,4329,12987,2023-07-14,Monsoon
1134,Nancy Lutz,carmendickson@hotmail.com,Umbrella,2,3614,7228,2024-09-07,Monsoon
1135,Adam Guerrero,amandalin@hotmail.com,Loafers,5,4917,24585,2024-11-07,Autumn
1136,Michael Oconnor,ewallace@parrish-smith.com,Light Jacket,3,1773,5319,2024-04-06,Spring
1137,Christina Graham,jane53@white.org,Jeans,3,3111,9333,2023-05-08,Spring
1138,Sarah Lee,michealkramer@hotmail.com,Full-Sleeve Shirt,5,3312,16560,2025-09-22,Autumn
1139,Amanda Johnson,walkercarla@gmail.com,Waterproof Shoes,3,2459,7377,2025-09-05,Monsoon
1140,Heather Johnson,daystephen@calderon-richardson.org,Cardigan,5,1024,5120,2024-09-28,Autumn
1141,Andrew Cochran,saralucas@baxter-moody.net,Full-Sleeve Shirt,2,4243,8486,2024-10-28,Autumn
1142,James Brown,zbooth@wood.org,Jeans,5,951,4755,2024-04-01,Spring
1143,Angelica Myers,hwolf@harris.net,Tank Top,5,4656,23280,2023-07-23,Summer
1144,Vanessa Robbins,patrickjohnston@hotmail.com,Waterproof Shoes,5,3938,19690,2024-06-28,Monsoon
1145,Megan Wells,yglenn@hotmail.com,Waterproof Shoes,2,4555,9110,2025-08-10,Monsoon
1146,Whitney Hardin,annagriffin@kelly.net,Sunglasses,5,3663,18315,2023-06-19,Summer
