Customer_ID,Customer_Name,Email,Product,Quantity,Price_Per_Item,Total_Price,Purchase_Date,Season,Season_Number,Recency,Avg_Order_Value,Cluster_Label,Segment,Suggested_Campaign
979,Barbara Wilson,ericawheeler@gmail.com,T-Shirt,3,4011,12033,2024-05-15,Spring,2,326,4011.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
980,Pamela Thompson,colemanjoy@maldonado.com,Boots,1,3808,3808,2024-01-10,Winter,1,452,3808.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
981,Chase Drake,donna42@gmail.com,Tank Top,3,3682,11046,2023-06-17,Summer,0,659,3682.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
982,Savannah Webb,christinarivera@knapp-harris.com,Waterproof Shoes,4,4104,16416,2023-06-24,Monsoon,4,652,4104.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
983,Katrina Gilbert,jonathonmccarthy@jackson.com,Light Jacket,5,3426,17130,2024-03-22,Spring,2,380,3426.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
984,Rebecca Hill,adam38@evans.com,Sweater,5,2522,12610,2023-12-03,Winter,1,490,2522.0,2,Lost Customers,Re-engagement Emails & Offers
985,Matthew Larson,cunninghamsean@yahoo.com,T-Shirt,4,1763,7052,2024-05-01,Spring,2,340,1763.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
986,Jeffery Ballard,steven06@boyd.com,Sweater,1,3889,3889,2023-01-21,Winter,1,806,3889.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
987,Erika Mcgee,webbmaria@hotmail.com,T-Shirt,2,4380,8760,2024-04-11,Spring,2,360,4380.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
988,Courtney Gilbert,tyler88@hotmail.com,Waterproof Shoes,1,4571,4571,2024-09-15,Monsoon,4,203,4571.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
989,Jessica Palmer,milleradam@hotmail.com,Sneakers,2,654,1308,2024-03-25,Spring,2,377,654.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
990,Peter Turner,joshua65@rowland.com,Blazer,3,859,2577,2023-10-03,Autumn,3,551,859.0,2,Lost Customers,Re-engagement Emails & Offers
991,Susan Hernandez DDS,kmyers@hotmail.com,T-Shirt,3,796,2388,2024-03-14,Spring,2,388,796.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
992,Kristin Harris,charles49@yahoo.com,Umbrella,5,4257,21285,2024-09-12,Monsoon,4,206,4257.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
993,Christina Fields,patricia21@gmail.com,Sweater,4,839,3356,2024-02-17,Winter,1,414,839.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
994,Willie Reid,tonya71@yahoo.com,Raincoat,4,3502,14008,2023-08-03,Monsoon,4,612,3502.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
995,Susan Li,jilljohnson@yahoo.com,Jeans,3,3377,10131,2024-05-04,Spring,2,337,3377.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
996,Kevin Martinez,dpeterson@green-snyder.com,Cardigan,4,2372,9488,2024-10-25,Autumn,3,163,2372.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
997,Ann Taylor,johnny49@klein.com,Loafers,5,3845,19225,2023-09-13,Autumn,3,571,3845.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
998,Phyllis Malone,saraortiz@hotmail.com,Blazer,3,2478,7434,2023-10-28,Autumn,3,526,2478.0,2,Lost Customers,Re-engagement Emails & Offers
999,Brandy Sandoval,wmorris@yahoo.com,Sweater,3,1270,3810,2024-01-25,Winter,1,437,1270.0,2,Lost Customers,Re-engagement Emails & Offers
1000,Stacy Nelson,dennisjohnston@yahoo.com,Tank Top,4,2762,11048,2024-08-14,Summer,0,235,2762.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1001,Shawn Howard,brogers@gmail.com,Waterproof Shoes,4,4913,19652,2024-06-10,Monsoon,4,300,4913.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1002,Kathryn Huang,robert38@yahoo.com,Sunglasses,5,2322,11610,2023-06-22,Summer,0,654,2322.0,2,Lost Customers,Re-engagement Emails & Offers
1003,Regina Turner,nicole01@velazquez-campos.com,Raincoat,2,4771,9542,2024-08-12,Monsoon,4,237,4771.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1004,Jordan Bright,wallsnicole@rios.com,Sunglasses,3,2875,8625,2023-07-15,Summer,0,631,2875.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1005,Mark Avila,hickscraig@jefferson-perkins.com,Tank Top,1,3329,3329,2023-07-28,Summer,0,618,3329.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1006,Shannon Banks,emilybush@patterson-shannon.biz,Jeans,1,2925,2925,2024-03-12,Spring,2,390,2925.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1007,Gary Mills,adamsrhonda@gmail.com,Loafers,3,2789,8367,2024-10-25,Autumn,3,163,2789.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1008,Annette Payne,awood@welch.biz,Boots,3,2308,6924,2025-12-12,Winter,1,-250,2308.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1009,Crystal Hill,bellsandra@yahoo.com,Jeans,5,1270,6350,2024-03-28,Spring,2,374,1270.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1010,Jerome Smith,lucas72@andrade.com,Sunglasses,2,3792,7584,2023-08-15,Summer,0,600,3792.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1011,Linda Parker,rwhite@wilson-krause.net,Sunglasses,5,3106,15530,2024-07-19,Summer,0,261,3106.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1012,Brianna Wood,erica95@thomas.com,Cardigan,3,3928,11784,2023-11-21,Autumn,3,502,3928.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1013,Amanda Pena,robin78@gmail.com,Shorts,2,2904,5808,2024-06-08,Summer,0,302,2904.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1014,John Webster,vwilliams@robinson.com,Shorts,5,1973,9865,2023-08-22,Summer,0,593,1973.0,2,Lost Customers,Re-engagement Emails & Offers
1015,Jessica Holmes,david33@gilmore-boyd.net,Loafers,2,1311,2622,2024-09-01,Autumn,3,217,1311.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1016,Curtis Fernandez,dreyes@gmail.com,Full-Sleeve Shirt,3,1505,4515,2024-09-21,Autumn,3,197,1505.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1017,Kathryn Franklin,haleyjose@sanders.com,Full-Sleeve Shirt,2,4246,8492,2024-10-15,Autumn,3,173,4246.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1018,Anthony Carr,stephaniejohnson@woods.com,Tank Top,4,4804,19216,2024-08-03,Summer,0,246,4804.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1019,Mark Reyes,wilsonpaul@yahoo.com,T-Shirt,3,4660,13980,2025-04-18,Spring,2,-12,4660.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1020,John Woodward,greenmonica@hutchinson.com,Jacket,4,2578,10312,2024-02-02,Winter,1,429,2578.0,2,Lost Customers,Re-engagement Emails & Offers
1021,Brittany Johnson,williamsbenjamin@gmail.com,Cardigan,5,2397,11985,2024-10-28,Autumn,3,160,2397.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1022,Garrett King,tyler87@parker.biz,Raincoat,4,3836,15344,2024-09-21,Monsoon,4,197,3836.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1023,Joshua Cole,johnvasquez@tucker-rojas.com,Sneakers,5,2067,10335,2023-03-10,Spring,2,758,2067.0,2,Lost Customers,Re-engagement Emails & Offers
1024,Laura Wyatt,leonardmorales@hudson.com,Jeans,1,948,948,2024-03-10,Spring,2,392,948.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1025,Martin Anderson,barronamy@yahoo.com,Light Jacket,2,696,1392,2024-04-15,Spring,2,356,696.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1026,Tara Scott,ryanking@yahoo.com,Light Jacket,1,4916,4916,2024-05-28,Spring,2,313,4916.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1027,Mark Hill,hartjulie@valencia.info,Scarf,4,1340,5360,2024-01-26,Winter,1,436,1340.0,2,Lost Customers,Re-engagement Emails & Offers
1028,Heather Arnold,tracyfuller@hotmail.com,Sunglasses,1,2283,2283,2024-07-28,Summer,0,252,2283.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1029,Phillip Cole,amyers@hotmail.com,Tank Top,1,2751,2751,2023-07-15,Summer,0,631,2751.0,2,Lost Customers,Re-engagement Emails & Offers
1030,Jennifer Morgan,james12@lynch.com,Sunglasses,3,4039,12117,2025-07-28,Summer,0,-113,4039.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1031,Gerald Cole,charles11@johnson-whitaker.com,Blazer,5,3817,19085,2023-11-19,Autumn,3,504,3817.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1032,Jose Smith,rmullins@hotmail.com,Waterproof Shoes,1,4818,4818,2024-06-20,Monsoon,4,290,4818.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1033,Wendy Harris,davidcole@vaughn-mccann.com,Umbrella,2,3082,6164,2024-09-12,Monsoon,4,206,3082.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1034,Shane Davis,shirley13@harris.org,Scarf,1,4019,4019,2025-01-13,Winter,1,83,4019.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1035,Brian York,david87@yahoo.com,Raincoat,4,1326,5304,2024-09-16,Monsoon,4,202,1326.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1036,Mr. Andrew Martin,janegarcia@moreno-myers.org,Sunglasses,2,978,1956,2024-08-28,Summer,0,221,978.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1037,Mr. Daniel Stewart,grahamcarrie@davis.info,Jacket,1,1084,1084,2023-12-28,Winter,1,465,1084.0,2,Lost Customers,Re-engagement Emails & Offers
1038,Eric Lee,dillonbrandi@hunt-sutton.org,Tank Top,1,1274,1274,2024-06-21,Summer,0,289,1274.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1039,Daniel Holland PhD,brownkelsey@taylor.com,Sunglasses,4,651,2604,2023-06-12,Summer,0,664,651.0,2,Lost Customers,Re-engagement Emails & Offers
1040,Robert Ferguson,kathleen59@yahoo.com,Jacket,1,2285,2285,2023-12-04,Winter,1,489,2285.0,2,Lost Customers,Re-engagement Emails & Offers
1041,Janet Davis,ymcneil@phillips.com,Scarf,3,3969,11907,2024-01-05,Winter,1,457,3969.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1042,Eric Chen,amandaroman@hotmail.com,Sneakers,2,3965,7930,2024-04-15,Spring,2,356,3965.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1043,William Reid,trevormacdonald@yahoo.com,Full-Sleeve Shirt,2,3623,7246,2024-11-12,Autumn,3,145,3623.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1044,Ashley King,erin25@yahoo.com,Sandals,4,3720,14880,2023-07-02,Summer,0,644,3720.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1045,Wendy Barry,debbiethompson@schmidt.com,Sandals,1,2319,2319,2024-06-18,Summer,0,292,2319.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1046,Jonathan Mccarthy,ufleming@hotmail.com,Jacket,5,3492,17460,2024-12-28,Winter,1,99,3492.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1047,Heather Jones,rhernandez@yahoo.com,Sneakers,5,1140,5700,2023-03-08,Spring,2,760,1140.0,2,Lost Customers,Re-engagement Emails & Offers
1048,Stacy Hammond,benjaminjones@hotmail.com,Blazer,1,955,955,2024-10-10,Autumn,3,178,955.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1049,Annette Rodriguez,istewart@yahoo.com,Sunglasses,4,2245,8980,2023-06-24,Summer,0,652,2245.0,2,Lost Customers,Re-engagement Emails & Offers
1050,Joseph Moore,csanchez@johnson-hernandez.com,Sneakers,2,904,1808,2024-03-24,Spring,2,378,904.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1051,Selena Hood,carteradam@arnold-wagner.com,Cardigan,3,4463,13389,2023-09-20,Autumn,3,564,4463.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1052,Jade Carr,laceywilson@gmail.com,Sneakers,3,2157,6471,2023-05-04,Spring,2,703,2157.0,2,Lost Customers,Re-engagement Emails & Offers
1053,Jennifer Vang,pamelarice@myers.com,Light Jacket,5,2697,13485,2024-04-28,Spring,2,343,2697.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1054,Travis Hanson,mcclaincraig@hutchinson.biz,Sweater,3,1874,5622,2024-12-13,Winter,1,114,1874.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1055,Tanner Singleton,xstanton@hotmail.com,Umbrella,2,747,1494,2024-08-06,Monsoon,4,243,747.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1056,William Rogers,zgreen@yahoo.com,Light Jacket,2,3549,7098,2024-05-12,Spring,2,329,3549.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1057,Sandra Young,jeff97@yahoo.com,Umbrella,5,4670,23350,2025-07-20,Monsoon,4,-105,4670.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1058,Alan Hall,herbert66@martinez.com,T-Shirt,1,3506,3506,2023-03-10,Spring,2,758,3506.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1059,Christopher Nichols,kelseybennett@gmail.com,Blazer,1,2379,2379,2025-09-12,Autumn,3,-159,2379.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1060,Andrew Thomas,gonzalezmarcus@short.net,Loafers,2,2122,4244,2024-11-05,Autumn,3,152,2122.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1061,Allison Chapman,jkirk@hotmail.com,Umbrella,3,1921,5763,2024-09-21,Monsoon,4,197,1921.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1062,Megan Burns,katie73@turner.com,Waterproof Shoes,5,3081,15405,2024-08-18,Monsoon,4,231,3081.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1063,Kevin Sheppard,rickpollard@brewer-stevens.com,Raincoat,1,4491,4491,2023-07-04,Monsoon,4,642,4491.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1064,Leslie Stone,millerpatrick@gmail.com,Scarf,3,3499,10497,2025-01-16,Winter,1,80,3499.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1065,Carl Baker,ramirezsamantha@hotmail.com,Sweater,3,1543,4629,2024-01-20,Winter,1,442,1543.0,2,Lost Customers,Re-engagement Emails & Offers
1066,Todd Williams,kayla27@gmail.com,Shorts,5,2665,13325,2023-08-28,Summer,0,587,2665.0,2,Lost Customers,Re-engagement Emails & Offers
1067,Luis Arias,gcunningham@yahoo.com,Sweater,1,2342,2342,2024-01-04,Winter,1,458,2342.0,2,Lost Customers,Re-engagement Emails & Offers
1068,Christopher Thompson,mary06@kelly.net,Light Jacket,4,2406,9624,2023-05-20,Spring,2,687,2406.0,2,Lost Customers,Re-engagement Emails & Offers
1069,Eric Fox,harmonjennifer@boyer.com,Blazer,3,1122,3366,2023-11-07,Autumn,3,516,1122.0,2,Lost Customers,Re-engagement Emails & Offers
1070,Brandy Moody,johnsonrebecca@ware.com,Boots,2,4534,9068,2025-12-11,Winter,1,-249,4534.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1071,Jennifer Moss,quinnjay@galloway-myers.info,Light Jacket,2,2767,5534,2024-05-23,Spring,2,318,2767.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1072,Jessica Johnson,monica71@sanchez-coleman.net,Sunglasses,5,3038,15190,2024-07-16,Summer,0,264,3038.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1073,Monica Henry,brianpierce@smith-downs.org,Jacket,3,797,2391,2023-01-13,Winter,1,814,797.0,2,Lost Customers,Re-engagement Emails & Offers
1074,Diana Harris,troy10@hotmail.com,Umbrella,4,3321,13284,2023-06-11,Monsoon,4,665,3321.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1075,Christine Wu,thomas89@gmail.com,Light Jacket,5,4442,22210,2024-05-03,Spring,2,338,4442.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1076,John Mack,corylam@fernandez.com,Shorts,4,638,2552,2024-07-06,Summer,0,274,638.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1077,Rebecca Lester,rramirez@gmail.com,Umbrella,5,4169,20845,2024-06-22,Monsoon,4,288,4169.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1078,Mary Smith,tinastevens@smith-singleton.org,Sunglasses,5,4616,23080,2024-07-28,Summer,0,252,4616.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1079,Ashley Sanchez,johnstonjamie@guerrero-thomas.com,Sneakers,2,2320,4640,2024-04-16,Spring,2,355,2320.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1080,Dr. Brian Williams,emontgomery@johnson.com,Shorts,5,3017,15085,2024-06-25,Summer,0,285,3017.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1081,Todd Gonzales,brandy09@gmail.com,Light Jacket,2,1529,3058,2024-04-25,Spring,2,346,1529.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1082,Angelica Marquez,zdowns@blake-rodriguez.biz,Loafers,1,3758,3758,2025-11-12,Autumn,3,-220,3758.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1083,Ashley Schneider,susanyoung@gmail.com,Blazer,5,2755,13775,2024-09-06,Autumn,3,212,2755.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1084,Dennis Martinez,stephen64@yahoo.com,Waterproof Shoes,5,1963,9815,2023-08-05,Monsoon,4,610,1963.0,2,Lost Customers,Re-engagement Emails & Offers
1085,Jon Williams,hking@gmail.com,Umbrella,5,4223,21115,2023-09-08,Monsoon,4,576,4223.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1086,David Gilbert,pmiller@baker.com,Sunglasses,2,956,1912,2024-06-08,Summer,0,302,956.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1087,Adam Garcia,vvaughn@yahoo.com,Sneakers,3,2650,7950,2023-05-10,Spring,2,697,2650.0,2,Lost Customers,Re-engagement Emails & Offers
1088,Susan Bonilla,paigealvarez@gmail.com,Jeans,2,4061,8122,2023-04-14,Spring,2,723,4061.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1089,Rebecca Wilson,mdavis@schwartz.com,Loafers,2,4892,9784,2023-11-26,Autumn,3,497,4892.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1090,Natalie Smith,kimberlyolson@stewart.com,Sweater,5,2404,12020,2023-02-05,Winter,1,791,2404.0,2,Lost Customers,Re-engagement Emails & Offers
1091,Joe Perez,wmelendez@yahoo.com,Sweater,3,4758,14274,2023-01-23,Winter,1,804,4758.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1092,Robert Smith,zbray@wilson.biz,Jeans,4,3437,13748,2025-05-28,Spring,2,-52,3437.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1093,Valerie Johnson,gwatkins@thompson.com,Waterproof Shoes,2,4982,9964,2023-08-09,Monsoon,4,606,4982.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1094,Yvonne Nixon,andrearichards@yahoo.com,Scarf,5,1848,9240,2023-01-06,Winter,1,821,1848.0,2,Lost Customers,Re-engagement Emails & Offers
1095,Stacie Cox,james44@reed.com,Loafers,2,4438,8876,2023-10-28,Autumn,3,526,4438.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1096,Cassandra Nguyen,ryanteresa@gmail.com,Umbrella,2,3425,6850,2024-06-13,Monsoon,4,297,3425.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1097,Joseph Castillo,gregorymary@taylor-manning.com,T-Shirt,2,1400,2800,2024-03-08,Spring,2,394,1400.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1098,Sarah Griffin,scott52@garcia-wilson.org,Waterproof Shoes,2,4430,8860,2023-08-12,Monsoon,4,603,4430.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1099,Christina Johnson,hlowery@garcia.info,Umbrella,4,4799,19196,2023-08-07,Monsoon,4,608,4799.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1100,Misty Bruce,michaeljohnson@yahoo.com,Boots,5,3001,15005,2023-01-09,Winter,1,818,3001.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1101,Brian Lopez,mayojulie@perez.com,Waterproof Shoes,2,3442,6884,2023-09-19,Monsoon,4,565,3442.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1102,Ryan Williamson,madelinemorris@frost-lopez.biz,Light Jacket,2,2597,5194,2024-04-28,Spring,2,343,2597.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1103,Laura Webb,mcdowellkristi@jackson.com,Cardigan,5,1146,5730,2024-09-09,Autumn,3,209,1146.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1104,Lori Harmon,baileymichael@hotmail.com,Sandals,5,1936,9680,2024-08-04,Summer,0,245,1936.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1105,Timothy Armstrong,katherine57@kerr-walter.com,Loafers,3,3520,10560,2024-11-20,Autumn,3,137,3520.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1106,David Hurst,dicksonrodney@richards.biz,Scarf,5,845,4225,2023-01-08,Winter,1,819,845.0,2,Lost Customers,Re-engagement Emails & Offers
1107,Christopher Carroll,amandasmith@williams.net,Tank Top,5,4551,22755,2023-06-10,Summer,0,666,4551.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1108,Tracy Sullivan,brandonbenitez@franklin.info,Loafers,1,1728,1728,2023-11-21,Autumn,3,502,1728.0,2,Lost Customers,Re-engagement Emails & Offers
1109,Craig Cunningham,hansensteven@carlson.com,Sneakers,4,2781,11124,2024-05-09,Spring,2,332,2781.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1110,Erin Robles,rmarks@harrison.com,Jacket,4,4659,18636,2023-02-20,Winter,1,776,4659.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1111,Kayla Kelley,joseph67@farrell-robertson.com,Sneakers,2,657,1314,2024-04-12,Spring,2,359,657.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
